,stars_business,Alcohol,Ambience_casual,Ambience_classy,Ambience_divey,Ambience_hipster,Ambience_intimate,Ambience_romantic,Ambience_touristy,Ambience_trendy,Ambience_upscale,BikeParking,BusinessAcceptsCreditCards,BusinessParking_garage,BusinessParking_lot,BusinessParking_street,BusinessParking_valet,BusinessParking_validated,Caters,GoodForKids,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_dessert,GoodForMeal_dinner,GoodForMeal_latenight,GoodForMeal_lunch,NoiseLevel,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTakeOut,WiFi
172,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,very_loud,True,casual,False,True,1,False,True,free
173,4.0,full_bar,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,True,average,True,casual,False,True,2,True,True,free
174,4.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,average,True,casual,False,True,2,False,True,no
175,3.0,None,None,None,None,None,None,None,None,None,None,None,True,False,False,False,False,False,False,True,False,False,False,False,False,False,None,None,None,None,None,None,False,True,None
176,3.5,None,False,False,False,False,False,False,False,False,False,None,True,False,False,False,False,False,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,free
177,3.0,None,None,None,None,None,None,None,None,None,None,True,None,False,False,False,False,False,False,True,False,False,False,False,False,False,average,None,casual,False,True,1,False,True,None
178,4.5,beer_and_wine,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,average,True,casual,False,True,1,False,True,no
179,3.0,beer_and_wine,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,average,True,casual,False,True,2,False,True,free
180,3.5,None,False,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,None,True,None,None,None,None,None,None,quiet,True,casual,False,True,1,False,True,None
181,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,True,True,loud,True,casual,False,True,2,False,True,free
182,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,None,False,True,False,False,False,True,True,False,False,False,True,False,True,average,False,casual,False,True,2,True,True,no
183,2.5,None,None,None,None,None,None,None,None,None,None,True,True,None,None,None,None,None,None,True,False,False,False,False,False,True,average,True,casual,False,True,2,False,True,no
184,4.0,beer_and_wine,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,True,casual,True,True,2,False,True,free
185,3.0,None,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,None,None,None,None,None,None,average,True,casual,False,True,1,False,True,no
186,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,True,True,False,False,True,average,True,casual,False,True,2,False,True,no
187,2.5,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,True,True,True,average,True,casual,False,True,1,False,True,no
188,3.5,full_bar,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,None,False,False,False,False,False,False,False,None,True,casual,False,True,2,True,True,no
189,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,True,casual,False,True,2,False,True,free
190,3.5,beer_and_wine,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,False,casual,False,True,2,False,True,free
191,4.0,None,False,False,False,False,False,False,False,False,False,None,True,False,False,False,False,False,None,True,False,False,False,False,False,True,None,False,None,None,True,2,False,True,free
192,3.0,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,None,False,None,None,None,None,None,None,average,True,casual,False,True,2,False,True,free
193,3.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,True,average,True,casual,False,True,1,False,True,free
194,3.5,None,False,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,None,True,False,False,False,True,False,False,None,None,casual,None,True,None,True,None,None
195,4.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,False,True,False,True,average,False,casual,False,True,1,False,True,free
196,4.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,None,True,True,False,False,True,False,False,None,False,casual,False,True,1,False,True,free
197,3.0,beer_and_wine,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,False,casual,False,True,2,False,True,free
198,2.5,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,None,True,None,None,None,None,None,None,quiet,False,casual,False,True,2,False,True,free
199,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,None,None,None,None,None,None,average,True,casual,False,True,2,True,True,free
200,4.5,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,average,False,casual,False,True,1,True,True,free
201,3.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,None,None,None,None,None,None,average,False,casual,False,True,1,False,True,no
202,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,None,False,False,True,False,False,True,True,False,True,False,True,False,True,average,False,casual,False,True,2,True,True,free
203,2.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
204,4.0,full_bar,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,None,None,None,None,None,None,average,False,casual,False,True,1,False,True,no
205,4.0,full_bar,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,quiet,True,casual,False,True,2,True,True,free
206,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,average,True,casual,False,True,2,True,True,free
207,4.5,None,None,None,None,None,None,None,None,None,None,True,True,False,True,False,False,False,True,False,None,None,None,None,None,None,None,None,casual,False,False,2,False,True,no
208,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False,average,True,casual,False,True,2,False,True,free
209,2.5,full_bar,False,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,None,True,None,None,None,None,None,None,quiet,False,casual,True,True,2,True,None,None
210,5.0,None,None,None,None,None,None,None,None,None,None,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,None,False,None,True,True,1,False,True,no
211,2.5,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,average,False,casual,False,True,2,False,True,free
212,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,True,False,True,average,True,casual,False,True,2,True,True,free
213,3.0,full_bar,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,True,False,True,average,False,casual,False,True,2,True,True,free
214,4.0,beer_and_wine,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,False,False,False,True,average,True,casual,False,True,2,False,True,no
215,3.5,full_bar,True,False,None,None,False,False,False,False,None,True,None,False,False,True,False,False,False,False,None,None,None,None,None,None,average,False,casual,None,True,2,True,True,None
216,3.0,None,None,None,None,None,None,None,None,None,None,None,True,False,False,False,False,False,None,True,None,None,None,None,None,None,None,None,casual,False,True,1,False,None,None
217,4.0,full_bar,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,average,True,casual,False,True,2,True,False,free
218,3.5,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,None,False,False,False,False,False,True,False,loud,True,casual,False,True,2,True,True,no
219,2.5,full_bar,False,False,False,False,False,False,False,False,False,True,None,False,False,False,False,False,None,True,None,None,None,None,None,None,average,True,casual,None,True,2,None,None,free
220,3.5,None,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,average,True,casual,False,True,2,False,True,free
221,3.0,None,None,None,None,None,None,None,None,None,None,None,True,None,None,None,None,None,None,True,None,None,None,None,None,None,None,None,None,None,None,None,None,True,None
222,2.5,full_bar,True,False,False,False,False,False,False,False,False,True,None,False,False,True,False,False,False,False,False,False,False,False,False,False,loud,True,casual,False,True,2,True,True,free
223,3.0,None,True,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,False,True,None,None,None,None,None,None,loud,False,casual,False,True,2,False,True,free
224,2.5,None,False,False,False,False,False,False,False,False,False,None,True,None,None,None,None,None,None,True,False,False,False,False,False,False,None,True,casual,False,True,1,False,True,None
225,4.0,full_bar,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,loud,True,casual,False,True,1,False,True,no
226,4.0,None,False,False,False,False,False,False,False,False,False,None,True,False,False,False,False,False,True,True,None,None,None,None,None,None,quiet,True,casual,False,True,1,False,True,None
